2023-03-06T00:00:40.048624,3.125,2.687
2023-03-06T00:01:41.712860,3.125,2.687
2023-03-06T00:02:43.376652,3.187,2.625
2023-03-06T00:03:45.040488,3.187,2.625
2023-03-06T00:04:46.704527,3.187,2.687
2023-03-06T00:05:48.368586,3.187,2.687
2023-03-06T00:06:50.032517,3.125,2.687
2023-03-06T00:07:51.696719,3.187,2.687
2023-03-06T00:08:53.360527,3.125,2.687
2023-03-06T00:09:54.969290,3.125,2.687
2023-03-06T00:10:56.656512,3.062,2.75
2023-03-06T00:11:58.320519,3.125,2.812
2023-03-06T00:12:59.969286,3.125,2.812
2023-03-06T00:14:01.648663,3.125,2.812
2023-03-06T00:15:03.312613,3.187,2.75
2023-03-06T00:16:04.976575,3.25,2.75
2023-03-06T00:17:06.640525,3.25,2.75
2023-03-06T00:18:08.304605,3.25,2.75
2023-03-06T00:19:09.968637,3.25,2.75
2023-03-06T00:20:11.632584,3.187,2.75
2023-03-06T00:21:13.296588,3.187,2.75
2023-03-06T00:22:14.960565,3.187,2.687
2023-03-06T00:23:16.624501,3.187,2.687
2023-03-06T00:24:18.304471,3.25,2.75
2023-03-06T00:25:19.984576,3.187,2.75
2023-03-06T00:26:21.648152,3.187,2.687
2023-03-06T00:27:23.312548,3.187,2.687
2023-03-06T00:28:24.969286,3.187,2.687
2023-03-06T00:29:26.640515,3.187,2.687
2023-03-06T00:30:28.304484,3.125,2.75
2023-03-06T00:31:29.968497,3.187,2.687
2023-03-06T00:32:31.580472,3.187,2.687
2023-03-06T00:33:33.296567,3.187,2.687
2023-03-06T00:34:34.908458,3.125,2.75
2023-03-06T00:35:36.592500,3.125,2.75
2023-03-06T00:36:38.256621,3.125,2.812
2023-03-06T00:37:39.900496,3.125,2.75
2023-03-06T00:38:41.584639,3.125,2.75
2023-03-06T00:39:43.196498,3.062,2.812
2023-03-06T00:40:44.880488,3.0,2.75
2023-03-06T00:41:46.544605,2.937,2.75
2023-03-06T00:42:48.208554,2.937,2.687
2023-03-06T00:43:49.872503,2.875,2.625
2023-03-06T00:44:51.514441,2.812,2.562
2023-03-06T00:45:53.200531,2.75,2.5
2023-03-06T00:46:54.812460,2.687,2.375
2023-03-06T00:47:56.496582,2.625,2.312
2023-03-06T00:48:58.140553,2.625,2.25
2023-03-06T00:49:59.824643,2.562,2.187
2023-03-06T00:51:01.488581,2.562,2.125
2023-03-06T00:52:03.132676,2.562,2.187
2023-03-06T00:53:04.770366,2.625,2.062
2023-03-06T00:54:06.428472,2.625,2.125
2023-03-06T00:55:08.098968,2.625,2.062
2023-03-06T00:56:09.776628,2.562,2.125
2023-03-06T00:57:11.428839,2.625,2.062
2023-03-06T00:58:13.104517,2.625,2.125
2023-03-06T00:59:14.768626,2.562,2.125
2023-03-06T01:00:16.432838,2.437,2.062
2023-03-06T01:01:18.084588,2.437,2.062
2023-03-06T01:02:19.740570,2.437,2.0
2023-03-06T01:03:21.372551,2.437,2.062
2023-03-06T01:04:23.056556,2.375,2.0
2023-03-06T01:05:24.720554,2.375,1.875
2023-03-06T01:06:26.364655,2.312,1.875
2023-03-06T01:07:28.048632,2.312,1.812
2023-03-06T01:08:29.712623,2.375,1.75
2023-03-06T01:09:31.376664,2.312,1.75
2023-03-06T01:10:33.042505,2.312,1.687
2023-03-06T01:11:34.704586,2.312,1.625
2023-03-06T01:12:36.368306,2.312,1.625
2023-03-06T01:13:38.032586,2.25,1.625
2023-03-06T01:14:39.696579,2.25,1.562
2023-03-06T01:15:41.360546,2.187,1.562
2023-03-06T01:16:42.969287,2.062,1.5
2023-03-06T01:17:44.656525,2.062,1.437
2023-03-06T01:18:46.320634,2.062,1.437
2023-03-06T01:19:47.986733,2.0,1.375
2023-03-06T01:20:49.596450,1.937,1.375
2023-03-06T01:21:51.280680,1.937,1.312
2023-03-06T01:22:52.892480,1.875,1.312
2023-03-06T01:23:54.576547,1.812,1.312
2023-03-06T01:24:56.242661,1.75,1.25
2023-03-06T01:25:57.904740,1.75,1.187
2023-03-06T01:26:59.568636,1.687,1.125
2023-03-06T01:28:01.232639,1.687,1.062
2023-03-06T01:29:02.896542,1.75,1.0
2023-03-06T01:30:04.560563,1.75,1.0
2023-03-06T01:31:06.224585,1.812,1.062
2023-03-06T01:32:07.868508,1.812,1.062
2023-03-06T01:33:09.552698,1.875,1.062
2023-03-06T01:34:11.216987,1.812,1.062
2023-03-06T01:35:12.828449,1.812,1.062
2023-03-06T01:36:14.512636,1.812,1.062
2023-03-06T01:37:16.173688,1.812,1.062
2023-03-06T01:38:17.840588,1.812,1.062
2023-03-06T01:39:19.516459,1.812,1.062
2023-03-06T01:40:21.170915,1.875,1.062
2023-03-06T01:41:22.832624,1.812,1.125
2023-03-06T01:42:24.496594,1.875,1.125
2023-03-06T01:43:26.160606,1.937,1.125
2023-03-06T01:44:27.804518,1.875,1.187
2023-03-06T01:45:29.488653,1.875,1.25
2023-03-06T01:46:31.152648,1.875,1.312
2023-03-06T01:47:32.816575,1.937,1.312
2023-03-06T01:48:34.480536,2.0,1.312
2023-03-06T01:49:36.144543,2.062,1.312
2023-03-06T01:50:37.808623,2.0,1.312
2023-03-06T01:51:39.474703,2.0,1.375
2023-03-06T01:52:41.136649,2.0,1.375
2023-03-06T01:53:42.748479,2.0,1.375
2023-03-06T01:54:44.432686,2.062,1.312
2023-03-06T01:55:46.096687,2.062,1.312
2023-03-06T01:56:47.761115,2.062,1.312
2023-03-06T01:57:49.424566,2.125,1.375
2023-03-06T01:58:51.088494,2.062,1.375
2023-03-06T01:59:52.752413,2.125,1.437
2023-03-06T02:00:54.364470,2.062,1.437
2023-03-06T02:01:56.052257,2.0,1.437
2023-03-06T02:02:57.713214,1.937,1.5
2023-03-06T02:03:59.331790,2.0,1.562
2023-03-06T02:05:00.969843,1.937,1.562
2023-03-06T02:06:02.588471,2.062,1.562
2023-03-06T02:07:04.272613,2.062,1.562
2023-03-06T02:08:05.936580,2.062,1.625
2023-03-06T02:09:07.548516,2.062,1.625
2023-03-06T02:10:09.232614,2.125,1.625
2023-03-06T02:11:10.900512,2.125,1.687
2023-03-06T02:12:12.560601,2.187,1.625
2023-03-06T02:13:14.204499,2.125,1.625
2023-03-06T02:14:15.888622,2.062,1.625
2023-03-06T02:15:17.552627,2.125,1.625
2023-03-06T02:16:19.216623,2.125,1.625
2023-03-06T02:17:20.880570,2.062,1.687
2023-03-06T02:18:22.524503,2.062,1.625
2023-03-06T02:19:24.208531,2.125,1.562
2023-03-06T02:20:25.820470,2.062,1.562
2023-03-06T02:21:27.447502,2.0,1.562
2023-03-06T02:22:29.112891,2.0,1.562
2023-03-06T02:23:30.748658,2.0,1.5
2023-03-06T02:24:32.432570,2.0,1.437
2023-03-06T02:25:34.044471,2.0,1.437
2023-03-06T02:26:35.728617,2.0,1.375
2023-03-06T02:27:37.392571,2.0,1.375
2023-03-06T02:28:39.056597,2.0,1.437
2023-03-06T02:29:40.683396,2.0,1.437
2023-03-06T02:30:42.354381,1.937,1.437
2023-03-06T02:31:43.969280,1.937,1.375
2023-03-06T02:32:45.648523,2.0,1.375
2023-03-06T02:33:47.312523,1.875,1.312
2023-03-06T02:34:48.976611,1.812,1.25
2023-03-06T02:35:50.640564,1.875,1.25
2023-03-06T02:36:52.338744,1.875,1.187
2023-03-06T02:37:53.980659,1.812,1.187
2023-03-06T02:38:55.664675,1.875,1.25
2023-03-06T02:39:57.276473,1.75,1.187
2023-03-06T02:40:58.960635,1.75,1.125
2023-03-06T02:42:00.624583,1.75,1.125
2023-03-06T02:43:02.288564,1.625,1.062
2023-03-06T02:44:03.952743,1.687,1.0
2023-03-06T02:45:05.616896,1.75,1.0
2023-03-06T02:46:07.265626,1.687,0.937
2023-03-06T02:47:08.892493,1.687,0.937
2023-03-06T02:48:10.601188,1.625,0.937
2023-03-06T02:49:12.252505,1.562,0.937
2023-03-06T02:50:13.936586,1.625,0.937
2023-03-06T02:51:15.600591,1.625,0.937
2023-03-06T02:52:17.212714,1.562,0.875
2023-03-06T02:53:18.896596,1.562,0.875
2023-03-06T02:54:20.560584,1.625,0.937
2023-03-06T02:55:22.224679,1.625,1.0
2023-03-06T02:56:23.844491,1.562,1.0
2023-03-06T02:57:25.520550,1.562,1.062
2023-03-06T02:58:27.181934,1.562,1.062
2023-03-06T02:59:28.848547,1.562,1.125
2023-03-06T03:00:30.512540,1.5,1.125
2023-03-06T03:01:32.124504,1.437,1.125
2023-03-06T03:02:33.808623,1.437,1.125
2023-03-06T03:03:35.472573,1.437,1.062
2023-03-06T03:04:37.136553,1.375,1.062
2023-03-06T03:05:38.800588,1.437,1.0
2023-03-06T03:06:40.444693,1.375,0.937
2023-03-06T03:07:42.128608,1.375,0.937
2023-03-06T03:08:43.792575,1.375,0.875
2023-03-06T03:09:45.456538,1.312,0.812
2023-03-06T03:10:47.120533,1.25,0.75
2023-03-06T03:11:48.784605,1.187,0.75
2023-03-06T03:12:50.448607,1.187,0.687
2023-03-06T03:13:52.112575,1.25,0.687
2023-03-06T03:14:53.776632,1.187,0.687
2023-03-06T03:15:55.440546,1.187,0.625
2023-03-06T03:16:57.104633,1.187,0.625
2023-03-06T03:17:58.716549,1.25,0.562
2023-03-06T03:19:00.400660,1.25,0.562
2023-03-06T03:20:02.064578,1.25,0.562
2023-03-06T03:21:03.676479,1.312,0.625
2023-03-06T03:22:05.360579,1.25,0.687
2023-03-06T03:23:07.010105,1.312,0.687
2023-03-06T03:24:08.688592,1.375,0.75
2023-03-06T03:25:10.352767,1.312,0.812
2023-03-06T03:26:12.016678,1.312,0.875
2023-03-06T03:27:13.680567,1.312,0.875
2023-03-06T03:28:15.344647,1.312,0.937
2023-03-06T03:29:17.008645,1.312,0.937
2023-03-06T03:30:18.672557,1.312,0.937
2023-03-06T03:31:20.336644,1.312,0.875
2023-03-06T03:32:21.948563,1.312,0.937
2023-03-06T03:33:23.632580,1.312,0.937
2023-03-06T03:34:25.296552,1.375,0.937
2023-03-06T03:35:26.908663,1.25,1.0
2023-03-06T03:36:28.592221,1.25,0.937
2023-03-06T03:37:30.256617,1.25,1.0
2023-03-06T03:38:31.920632,1.312,1.0
2023-03-06T03:39:33.536522,1.312,1.0
2023-03-06T03:40:35.216451,1.312,1.0
2023-03-06T03:41:36.880565,1.25,1.0
2023-03-06T03:42:38.544747,1.375,1.0
2023-03-06T03:43:40.208704,1.312,1.062
2023-03-06T03:44:41.872587,1.312,1.062
2023-03-06T03:45:43.536610,1.25,1.062
2023-03-06T03:46:45.200519,1.25,1.062
2023-03-06T03:47:46.864580,1.25,1.062
2023-03-06T03:48:48.473897,1.312,1.062
2023-03-06T03:49:50.144494,1.312,0.937
2023-03-06T03:50:51.800452,1.25,0.875
2023-03-06T03:51:53.488509,1.25,0.937
2023-03-06T03:52:55.152604,1.25,0.875
2023-03-06T03:53:56.816568,1.187,0.875
2023-03-06T03:54:58.480603,1.187,0.875
2023-03-06T03:56:00.144716,1.187,0.812
2023-03-06T03:57:01.809309,1.187,0.75
2023-03-06T03:58:03.420476,1.187,0.687
2023-03-06T03:59:05.104572,1.187,0.625
2023-03-06T04:00:06.740973,1.187,0.687
2023-03-06T04:01:08.400693,1.25,0.625
2023-03-06T04:02:10.068606,1.25,0.687
2023-03-06T04:03:11.728665,1.25,0.687
2023-03-06T04:04:13.372655,1.187,0.75
2023-03-06T04:05:15.056562,1.187,0.875
2023-03-06T04:06:16.668471,1.312,0.875
2023-03-06T04:07:18.352674,1.375,0.875
2023-03-06T04:08:20.016603,1.375,1.0
2023-03-06T04:09:21.680730,1.375,1.0
2023-03-06T04:10:23.292670,1.375,1.0
2023-03-06T04:11:24.969339,1.312,1.0
2023-03-06T04:12:26.640547,1.375,1.0
2023-03-06T04:13:28.284492,1.375,1.062
2023-03-06T04:14:29.968574,1.375,1.062
2023-03-06T04:15:31.632651,1.25,1.062
2023-03-06T04:16:33.296634,1.375,1.125
2023-03-06T04:17:34.960570,1.375,1.125
2023-03-06T04:18:36.604663,1.437,1.125
2023-03-06T04:19:38.288636,1.437,1.187
2023-03-06T04:20:39.900469,1.5,1.125
2023-03-06T04:21:41.584641,1.5,1.187
2023-03-06T04:22:43.227190,1.5,1.25
2023-03-06T04:23:44.912564,1.5,1.312
2023-03-06T04:24:46.558099,1.5,1.312
2023-03-06T04:25:48.240424,1.562,1.312
2023-03-06T04:26:49.882344,1.562,1.25
2023-03-06T04:27:51.600530,1.562,1.312
2023-03-06T04:28:53.210694,1.562,1.375
2023-03-06T04:29:54.896600,1.625,1.375
2023-03-06T04:30:56.540642,1.625,1.375
2023-03-06T04:31:58.224534,1.625,1.375
2023-03-06T04:32:59.836464,1.625,1.312
2023-03-06T04:34:01.520614,1.625,1.312
2023-03-06T04:35:03.184572,1.687,1.375
2023-03-06T04:36:04.848593,1.687,1.437
2023-03-06T04:37:06.512510,1.625,1.375
2023-03-06T04:38:08.176714,1.625,1.5
2023-03-06T04:39:09.840560,1.687,1.437
2023-03-06T04:40:11.484680,1.687,1.5
2023-03-06T04:41:13.168568,1.75,1.5
2023-03-06T04:42:14.833075,1.687,1.5
2023-03-06T04:43:16.496574,1.687,1.5
2023-03-06T04:44:18.186559,1.687,1.5
2023-03-06T04:45:19.856515,1.625,1.5
2023-03-06T04:46:21.520550,1.625,1.5
2023-03-06T04:47:23.171271,1.687,1.5
2023-03-06T04:48:24.848575,1.625,1.5
2023-03-06T04:49:26.492570,1.625,1.5
2023-03-06T04:50:28.176763,1.625,1.5
2023-03-06T04:51:29.840177,1.562,1.5
2023-03-06T04:52:31.504581,1.625,1.437
2023-03-06T04:53:33.156226,1.687,1.437
2023-03-06T04:54:34.832645,1.687,1.437
2023-03-06T04:55:36.484332,1.687,1.437
2023-03-06T04:56:38.160563,1.687,1.437
2023-03-06T04:57:39.820061,1.75,1.437
2023-03-06T04:58:41.488569,1.687,1.437
2023-03-06T04:59:43.148971,1.625,1.5
2023-03-06T05:00:44.764497,1.687,1.5
2023-03-06T05:01:46.448684,1.687,1.5
2023-03-06T05:02:48.112587,1.687,1.5
2023-03-06T05:03:49.776648,1.75,1.5
2023-03-06T05:04:51.440595,1.687,1.5
2023-03-06T05:05:53.084490,1.687,1.5
2023-03-06T05:06:54.768555,1.687,1.5
2023-03-06T05:07:56.380504,1.687,1.5
2023-03-06T05:08:58.044548,1.687,1.5
2023-03-06T05:09:59.676557,1.687,1.437
2023-03-06T05:11:01.308674,1.75,1.5
2023-03-06T05:12:02.992320,1.75,1.5
2023-03-06T05:13:04.604501,1.687,1.5
2023-03-06T05:14:06.268550,1.687,1.5
2023-03-06T05:15:07.956193,1.687,1.5
2023-03-06T05:16:09.616644,1.687,1.5
2023-03-06T05:17:11.280566,1.687,1.5
2023-03-06T05:18:12.944553,1.625,1.5
2023-03-06T05:19:14.575506,1.687,1.437
2023-03-06T05:20:16.220485,1.687,1.437
2023-03-06T05:21:17.904665,1.75,1.5
2023-03-06T05:22:19.548550,1.687,1.5
2023-03-06T05:23:21.232526,1.687,1.5
2023-03-06T05:24:22.896613,1.75,1.5
2023-03-06T05:25:24.540661,1.687,1.5
2023-03-06T05:26:26.224510,1.75,1.562
2023-03-06T05:27:27.836460,1.687,1.562
2023-03-06T05:28:29.500555,1.687,1.562
2023-03-06T05:29:31.139617,1.687,1.625
2023-03-06T05:30:32.764639,1.687,1.625
2023-03-06T05:31:34.448758,1.687,1.625
2023-03-06T05:32:36.112541,1.687,1.625
2023-03-06T05:33:37.724458,1.75,1.687
2023-03-06T05:34:39.408652,1.75,1.625
2023-03-06T05:35:41.074426,1.75,1.625
2023-03-06T05:36:42.736592,1.812,1.625
2023-03-06T05:37:44.388546,1.75,1.687
2023-03-06T05:38:46.064576,1.812,1.625
2023-03-06T05:39:47.676510,1.812,1.687
2023-03-06T05:40:49.360618,1.812,1.687
2023-03-06T05:41:51.024548,1.812,1.687
2023-03-06T05:42:52.688552,1.812,1.687
2023-03-06T05:43:54.352573,1.812,1.687
